SOURCE_SWITCH_ID,SWITCH_ID,LENGTH_M,PATH,CABLETYPE,NUMBEROFCORES,ARMOURED,NEUTRALMATERIAL,CABLEID,CABLECONDUCTORMATERIAL,DIVISIONCODE,ZONECODE,REMARKS,SOURCE_SS_x,DESTINATION_SS_x,DATE_INSTALLED,SEGMENTS,SWNO,VOLTAGE,VAR_Month_01,VAR_Month_02,VAR_Month_03,VAR_Month_04,VAR_Month_05,VAR_Month_06,VAR_Month_07,VAR_Month_08,VAR_Month_09,VAR_Month_10,VAR_Month_11,VAR_Month_12,CYCLE_Month_01,CYCLE_Month_02,CYCLE_Month_03,CYCLE_Month_04,CYCLE_Month_05,CYCLE_Month_06,CYCLE_Month_07,CYCLE_Month_08,CYCLE_Month_09,CYCLE_Month_10,CYCLE_Month_11,CYCLE_Month_12,Num_Faults,SWITCH_NO,SOURCE_SS_y,FAULT_FROM_SWITCH,DESTINATION_SS_y,FAULT_TO_SWITCH,FAULT_VOLTAGE,FAULT_DIVISION,FAULT_TIME_DIFFERENCE_HOURS_AVG,FAULT_LATEST_OUTAGE_TIME,IR_Measurement_MOhm,Tan_Delta,Partial_Discharge_Frequency,Partial_Discharge_Intensity,LENGTH_KM,a_raw,hist_faults,f_raw,mean_h,i_raw,s_raw,l_raw,u_raw,PRED_FAULTS_H,p_raw,c_raw,r_raw,health_score,health_band,primary_health_driver
220AAR34,33036,5754.2,JT.NO.01 -> JT.NO.01 → JT.NO.01A -> JT.NO.01A → JT.NO.01B -> JT.NO.01B → JT.NO.02 -> JT.NO.02 → JT.NO.3A -> JT.NO.04 → JT.NO.4A -> JT.NO.04A → JT.NO.04D -> JT.NO.04C → JT.NO.05 -> JT.NO.05 → JT.NO.05A -> JT.NO.05A → JT.NO.05B -> JT.NO.05B → JT.NO.6 -> JT.NO.07 → JT.NO.07A -> JT.NO.08 → JT.NO.9 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.13A -> JT.NO.13 → JT.NO.14 -> JT.NO.13A → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.16A -> JT.NO.16 → JT.NO.17 -> JT.NO.16A → JT.NO.16B -> JT.NO.16B → JT.NO.17 -> JT.NO.16C → JT.NO.16D -> JT.NO.16D → JT.NO.17 -> JT.NO.17 → JT.NO.17A -> JT.NO.17 → JT.NO.18 -> JT.NO.17A → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.19 → SWNO_33036 -> JT.NO.20 → SWNO_33036 -> JT.NO.3 → JT.NO.3B -> JT.NO.3A → JT.NO.3 -> JT.NO.3B → JT.NO.4 -> JT.NO.4D → JT.NO.4C -> JT.NO.6 → JT.NO.7 -> JT.NO.7A → JT.NO.08 -> JT.NO.9 → JT.NO.10,XLPE,3.0,Y,AL,HT33KV6908561LZI,AL,2000.0,2024.0,POTHEAD,220 kV AAREY EHV STATION,MEGHAWADI REC-STN,2020-04-14 00:00:00,48,33036,33KV,77.441,78.68,76.208,92.525,82.711,88.125,29.501,42.099,80.718,69.104,60.995,67.8,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8,220AAR34 | 33036,220KV AAREY REC-STN | 220 KV AAREY EHV STATION,220AAR34,MEGHAWADI REC-STN,33036,33KV,ANDHERI,18.907,2024-06-05 13:50:00+00:00,0.0,0.0,0.0,0.0,5.7542,0.12046966731898238,8.0,1.390288832504953,7676.4857142857145,0.0001302679425481154,47,1.9101645336066762,0.0,0.4751834571361542,0.4751834571361542,0,0,49,Moderate,High predicted faults (p)
220AAR35,33177,5560.84,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.18A -> JT.NO.18A → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → JT.NO.37 -> JT.NO.37 → JT.NO.38 -> JT.NO.38 → SWNO_33177 -> SWNO_220AAR35 → JT.NO.01,XLPE,3.0,Y,AL,0,AL,1000.0,1014.0,0,220 kV AAREY EHV STATION,SAMBHAJI NAGAR REC-STN,2011-03-30 00:00:00,40,33177,33KV,54.855,50.557,46.533,49.825,60.137,46.105,15.089,23.403,43.373,42.971,44.736,38.498,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,220AAR35 | 220ARY35,220KV AAREY REC-STN | 220 KV AAREY EHV STATION,220AAR35,SAMBHAJI NAGAR REC-STN,33177,33KV,VANDRE,1.628,2023-11-26 09:27:00+00:00,0.0,0.0,0.0,0.0,5.56084,0.37902152641878667,4.0,0.7193157868235734,10144.422222222222,9.857633861191372e-05,39,1.8811186435389402,1.0,0.4276767373085022,0.4276767373085022,0,0,56,Moderate,High predicted faults (p)
220AAR37,33206,4588.274,JT.NO.01 → JT.NO.01A -> JT.NO.01A → JT.NO.01B -> JT.NO.01B → JT.NO.01C -> JT.NO.01C → JT.NO.01D -> JT.NO.01D → JT.NO.01E -> JT.NO.01E → JT.NO.01F -> JT.NO.01F → JT.NO.01G -> JT.NO.01G → JT.NO.01H -> JT.NO.01H → JT.NO.01J -> JT.NO.01J → JT.NO.01K -> JT.NO.01K → JT.NO.01L -> JT.NO.01L → JT.NO.01M -> JT.NO.01M → JT.NO.01N -> JT.NO.01N → JT.NO.02 -> JT.NO.01N → JT.NO.0P -> JT.NO.02 → JT.NO.02A -> JT.NO.02A → JT.NO.02B -> JT.NO.02B → JT.NO.02C -> JT.NO.02C → JT.NO.02D -> JT.NO.02D → JT.NO.02E -> JT.NO.02E → JT.NO.02F -> JT.NO.02F → SWNO_33352 -> SWNO_220AAR37 → JT.NO.01,XLPE,3.0,Y,AL,0,AL,2000.0,2023.0,0,220 kV AAREY EHV STATION,NAHAR SHAKTI R/S,0,25,33206,33KV,117.418,120.19,120.338,114.32,120.481,100.476,40.112,71.272,110.593,110.227,98.73,103.955,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5,220AAR41 | 220SAK33 | T22SAK12,220 KV AAREY EHV STATION | 220KV SAKI REC-STN | TATA S SAKI REC-STN,220AAR41 | 220SAK33 | T22SAK12,NAHAR SHAKTI REC-STN,33206,33KV | 22KV,POWAI | CHEMBUR,104.233,2024-04-30 02:15:00+00:00,0.0,0.0,0.0,0.0,4.588274,0.0,5.0,1.0897343968559854,14567.5375,6.864578175961449e-05,24,1.7206704738361274,1.0,0.20204633474349976,0.20204633474349976,0,0,88,Good,Faults in same period last year (u)
220AAR38,33205,2882.5,JT.NO.1 → JT.NO.2 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.18A -> JT.NO.18A → JT.NO.18B -> JT.NO.18B → JT.NO.19 -> JT.NO.19 → JT.NO.19A -> JT.NO.19A → SWNO_33205 -> JT.NO.2 → JT.NO.3 -> JT.NO.3 → JT.NO.4 -> JT.NO.4 → JT.NO.5 -> JT.NO.5 → JT.NO.6 -> JT.NO.6 → JT.NO.7 -> JT.NO.7 → JT.NO.7A -> JT.NO.7A → JT.NO.8 -> JT.NO.7B → JT.NO.8A -> JT.NO.8 → JT.NO.9 -> JT.NO.8A → JT.NO.8B -> JT.NO.8B → JT.NO.8 -> JT.NO.9 → JT.NO.10 -> SWNO_220AAR38 → JT.NO.1,XLPE,3.0,Y,AL,HT33KV6908561KI6,AL,2000.0,2023.0,0,220 kV AAREY EHV STATION,SAHAR PLAZA REC-STN,2023-11-27 00:00:00,27,33205,33KV,134.533,115.859,126.808,156.481,125.098,125.732,135.08,103.23,109.894,157.272,126.356,114.833,2.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,4,220AAR38 | 220SAK27,220 KV AAREY EHV STATION | 220KV AAREY REC-STN | 220KV SAKI REC-STN,220AAR38 | 220SAK27,SAHAR PLAZA REC-STN,33205,33KV,ANDHERI,1.383,2022-12-21 14:18:00+00:00,0.0,0.0,0.0,0.0,2.8825,0.016986301369863014,4.0,1.3876843018213356,14460.78888888889,6.915252049411781e-05,26,1.356479276040705,0.0,0.10339632630348206,0.10339632630348206,0,0,95,Good,Advanced cable age (a)
220AAR41,33011,4924.232,3C 400 XLPE CABLE IS SEALED ON SWAMINARAYAN RD OPP.TATA'S POWAI R/S -> 3C 400 XLPE CABLE IS SEALED ON SWAMINARAYAN RD OPP.TATA'S POWAI REC-STN,XLPE,3.0,Y,AL,HT33KV6908545990,AL,6000.0,6063.0,POTHEAD,220 kV AAREY EHV STATION,VIKHROLI REC-STN,0,30,33011,33KV,60.587,66.034,65.579,75.082,78.859,55.323,21.309,37.778,52.009,77.837,68.169,43.741,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,6,T33POWAI OG6 | T33OG06 | T33POW06,TATA POWAI REC-STN | TATA S POWAI REC-STN | TATA`S POWAI REC-STN,33011 | T33POWAI | T33OG06 | T33POW06,VIKHROLI REC-STN,33011,22KV | 33KV,CHEMBUR | POWAI,1.244,2023-07-01 06:31:00+00:00,0.0,0.0,0.0,0.0,4.924232,0.0,6.0,1.218464117856348,9920.076666666668,0.00010080567253680498,29,1.7790510583665993,1.0,0.16108931601047516,0.16108931601047516,0,0,90,Good,Faults in same period last year (u)
220AAR41,33207,3896.514,SWNO_220AAR41 → SWNO_33207,XLPE,3.0,Y,AL,0,AL,2000.0,6063.0,0,220 kV AAREY EHV STATION,NAHAR SHAKTI REC-STN,2024-07-21 00:00:00,1,33207,22KV,36.625,40.839,28.271,46.226,39.654,43.473,9.066,15.713,29.972,30.618,40.964,26.204,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3,220AAR41 | T33SAKOG11,220 KV AAREY EHV STATION | TATA S SAKI REC-STN,220AAR41 | T33SAKOG11,NAHAR SHAKTI REC-STN,33207,33KV,POWAI,0.458,2024-11-14 04:57:00+00:00,0.0,0.0,0.0,0.0,3.8965140000000003,-0.0015655577299412916,1.0,0.2566396527768154,0.0,0.0,0,1.588523523359757,0.0,0.42476820945739746,0.42476820945739746,0,0,66,Moderate,High predicted faults (p)
220AAR42,33098,4177.4,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → SWNO_33098 -> SWNO_220AAR42 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561OVR,AL,2000.0,2023.0,0,220 kV AAREY EHV STATION,HIRANANDANI REC-STN,0,25,33098,33KV,77.454,80.899,79.583,92.105,88.186,76.121,26.967,47.208,73.452,69.375,62.106,78.272,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4,220AAR42,220KV AAREY REC-STN | 220 KV AAREY EHV STATION,220AAR42,HIRANANDANI REC-STN,33098,33KV,CHEMBUR | POWAI,0.612,2023-10-03 17:50:00+00:00,0.0,0.0,0.0,0.0,4.1774,0.0,4.0,0.957533393977115,18984.127777777776,5.267558308212446e-05,24,1.6443029997601797,1.0,0.2941599488258362,0.2941599488258362,0,0,78,Good,High predicted faults (p)
220AAR44,33199,2902.0,JT.NO.1 → JT.NO.2 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.19A -> JT.NO.19A → SWNO_33199 -> JT.NO.2 → JT.NO.3 -> JT.NO.3 → JT.NO.4 -> JT.NO.5 -> JT.NO.5 → JT.NO.6 -> JT.NO.6 → JT.NO.7 -> JT.NO.7 → JT.NO.7C -> JT.NO.7A → JT.NO.7B -> JT.NO.7B → JT.NO.8 -> JT.NO.7C → JT.NO.7D -> JT.NO.7D → JT.NO.7A -> JT.NO.8 → JT.NO.9 -> JT.NO.9 → JT.NO.10 -> SWNO_220AAR44 → JT.NO.1,XLPE,3.0,Y,AL,HT33KV6908561KI6,AL,2000.0,2023.0,0,220 kV AAREY EHV STATION,SAHAR PLAZA REC-STN,2022-03-14 00:00:00,25,33199,33KV,86.695,88.608,77.138,93.764,90.74,89.126,91.45,62.18,72.122,105.158,111.198,85.345,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3,220AAR44,220 KV AAREY EHV STATION | 220KV AAREY REC-STN,220AAR44,SAHAR PLAZA REC-STN,33199,33KV,ANDHERI,1.372,2023-11-25 23:02:00+00:00,0.0,0.0,0.0,0.0,2.902,0.06575342465753424,3.0,1.0337698139214335,8957.483333333334,0.00011163849965299033,24,1.3614892422009195,1.0,0.289019912481308,0.289019912481308,0,0,80,Good,High predicted faults (p)
220AAR47,33317,7383.3,JT.NO.1 → JT.NO.2 -> JT.NO.1 → JT.NO.29E -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.1A → JT.NO.1 -> JT.NO.2 → JT.NO.3 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.23A -> JT.NO.23A → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.28A -> JT.NO.28A → JT.NO.28B -> JT.NO.28B → JT.NO.28C -> JT.NO.28C → JT.NO.30A -> JT.NO.28D → JT.NO.1A -> JT.NO.28F → JT.NO.28G -> JT.NO.28G → JT.NO.28H -> JT.NO.28H → JT.NO.28I -> JT.NO.28I → JT.NO.28J -> JT.NO.28J → JT.NO.28K -> JT.NO.28K → JT.NO.28L -> JT.NO.28L → JT.NO.28M -> JT.NO.28M → JT.NO.28N -> JT.NO.28N → SWNO_33317 -> JT.NO.29E → JT.NO.28F -> JT.NO.29E → JT.NO.29E -> JT.NO.3 → JT.NO.3A -> JT.NO.30 → JT.NO.28D -> JT.NO.30A → JT.NO.30 -> JT.NO.3A → JT.NO.4 -> JT.NO.4 → JT.NO.5A -> JT.NO.5 → JT.NO.6A -> JT.NO.5A → JT.NO.5 -> JT.NO.6 → JT.NO.7 -> JT.NO.6A → JT.NO.6 -> JT.NO.7 → JT.NO.7C -> JT.NO.70 → JT.NO.7D -> JT.NO.7D → JT.NO.8 -> JT.NO.8 → JT.NO.9B -> JT.NO.9 → JT.NO.10 -> JT.NO.9A → JT.NO.9 -> JT.NO.9B → JT.NO.9A -> SWNO_220AAR47 → JT.NO.1A,XLPE,3.0,Y,AL,0,AL,2000.0,2023.0,0,220 kV AAREY EHV STATION,SHRADDHANAND ROAD REC-STN,2023-04-03 00:00:00,56,33317,33KV,46.268,63.276,79.672,73.079,61.642,60.112,77.32,46.69,46.996,64.776,54.409,56.131,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,3,220AAR47,220 KV AAREY EHV STATION,220AAR47,SHRADDHANAND ROAD REC-STN,33317,33KV,VANDRE,0.277,2025-01-15 06:38:00+00:00,0.0,0.0,0.0,0.0,7.3833,0.03561643835616438,2.0,0.2708815841155039,3930.3430555555556,0.0002544307165723094,55,2.1262416317265926,1.0,0.16184905171394348,0.16184905171394348,0,0,88,Good,Numerous joints / segments (s)
220AAR48,33112,2719.8,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.08A -> JT.NO.08A → JT.NO.08B -> JT.NO.08B → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11T → JT.NO.12 -> JT.NO.12 → JT.NO.17 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → SWNO_33112 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.13 -> SWNO_220AAR48 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561PCS,AL,2000.0,2023.0,0,220 kV AAREY EHV STATION,M.I.D.C. REC-STN,2024-08-11 00:00:00,21,33112,33KV,72.075,84.241,75.648,103.686,99.896,76.474,31.725,47.873,70.907,68.304,64.398,66.543,7.0,1.0,5.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1,220AAR48,220 KV AAREY EHV STATION,220AAR48,M.I.D.C. REC-STN,33112,33KV,ANDHERI,0.351,2022-10-21 12:34:26+00:00,0.0,0.0,0.0,0.0,2.7198,-0.0032093933463796477,1.0,0.367674093683359,0.0,0.0,20,1.3136699033988894,0.0,0.09013015776872635,0.09013015776872635,0,0,95,Good,Advanced cable age (a)
220AAR52,33222,288.401,220kv AAREY REC-STN TO MAROL REC-STN GANTRY14-A,XLPE,3.0,Y,AL,HT33KV6908561OEW,AL,2000.0,2023.0,0,220 kV AAREY EHV STATION,MAROL REC-STN,0,2,33222,33KV,91.164,72.549,66.905,118.461,90.143,64.183,21.519,34.734,60.609,62.961,61.694,60.149,4.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,5,220AAR52,220 KV AAREY EHV STATION | 220KV AAREY REC-STN,220AAR52,MAROL REC-STN,33222,33KV,ANDHERI,5.111,2024-12-31 19:41:00+00:00,0.0,0.0,0.0,0.0,0.288401,0.0,4.0,13.869577428649691,14023.088888888888,7.131096493243683e-05,1,0.25340191463107864,1.0,0.22237326204776764,0.22237326204776764,0,0,89,Good,Faults in same period last year (u)
220AAR52,33223,469.401,220kv AAREY REC-STN TO MAROL REC-STN GANTRY14-A -> JT.NO.0A → JT.NO.1 -> JT.NO.0B → JT.NO.0A -> JT.NO.0C → JT.NO.0B -> JT.NO.0D -> JT.NO.0D → JT.NO.0C -> JT.NO.1 → SWNO_33222,XLPE,3.0,Y,AL,HT33KV6908561OEW,AL,2000.0,2023.0,0,220 kV AAREY EHV STATION,MAROL,2016-07-30 00:00:00,7,33223,33KV,90.413,70.158,67.051,124.796,93.791,72.839,22.41,36.812,62.317,63.533,61.111,57.083,5.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.469401,0.22645792563600783,0.0,0.0,0.0,0.0,6,0.38485483475369275,0.0,0.0,0.0,0,0,100,Good,No recorded faults
220AAR54,33003,1042.3,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.04A -> JT.NO.04A → JT.NO.04B -> JT.NO.04B → JT.NO.05 -> JT.NO.05 → SWNO_33003 -> SWNO_220AAR54 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561OEW,AL,2000.0,2023.0,0,220 kV AAREY EHV STATION,SEEPZ REC-STN,0,8,33003,33KV,146.415,153.061,161.704,166.462,173.235,150.471,58.485,95.7,141.333,158.941,145.097,122.647,8.0,6.0,8.0,6.0,4.0,5.0,4.0,2.0,5.0,7.0,5.0,7.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0423,0.0,0.0,0.0,0.0,0.0,7,0.7140766237409751,0.0,0.0,0.0,0,0,100,Good,No recorded faults
220AAR58,33353,8600.0,SWNO_220AAR58 → SWNO_33353,XLPE,3.0,Y,AL,0,AL,2000.0,6062.0,0,220 kV AAREY EHV STATION,KOHINOOR RECEIVING STATION,2022-11-21 00:00:00,1,33353,33KV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,220AAR58,220 KV AAREY EHV STATION | 33KV AEML AAREY REC-STN,220AAR58 | 58,KOHINOOR RECEIVING STATION | KOHINOOR REC-STN,33353,33KV | 11KV,POWAI,0.672,2024-12-01 04:54:00+00:00,0.0,0.0,0.0,0.0,8.6,0.046027397260273974,0.0,0.0,0.0,0.0,0,2.2617630984737906,0.0,0.0,0.0,0,0,100,Good,No recorded faults
220AAR59,33131,7173.0,JT.NO.01 -> JT.NO.01A -> JT.NO.01B -> JT.NO.01C -> JT.NO.01D -> JT.NO.01E -> JT.NO.01F -> JT.NO.01G -> JT.NO.01H -> JT.NO.01J -> JT.NO.01K -> JT.NO.01M -> JT.NO.01N -> JT.NO.01P -> JT.NO.01R -> JT.NO.01S -> JT.NO.02 -> JT.NO.02A -> JT.NO.02B -> JT.NO.02C -> JT.NO.02D -> JT.NO.02E -> JT.NO.02F -> JT.NO.02G -> JT.NO.02H -> JT.NO.02J -> JT.NO.02K -> JT.NO.02L -> JT.NO.02M -> JT.NO.02N -> JT.NO.02P -> JT.NO.02R -> JT.NO.03 -> JT.NO.03A -> JT.NO.03B -> JT.NO.03C -> JT.NO.03D -> JT.NO.03E -> JT.NO.03F -> JT.NO.03G -> JT.NO.03H -> JT.NO.03J -> JT.NO.03K -> JT.NO.03M -> JT.NO.03N -> SWNO_33131,XLPE,3.0,Y,AL,0,AL,2000.0,2023.0,0,220 kV AAREY EHV STATION,RUNWAL REC-STN,0,46,33131,33KV,104.253,103.929,106.741,114.414,110.651,100.437,35.309,60.149,95.829,98.409,95.081,96.835,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,220AAR59,220 KV AAREY EHV STATION | 220 KV AAREY R/S,220AAR59,RUNWAL REC-STN | RUNWAL R/S,33131,33KV,POWAI | CHEMBUR,1.012,2023-12-07 15:48:00+00:00,0.0,0.0,0.0,0.0,7.173,0.0,7.0,0.9758817788930713,9417.875,0.00010618106526153724,45,2.1008360385339926,2.0,0.17806662619113922,0.17806662619113922,0,0,86,Good,Faults in same period last year (u)
220AAR63,33178,5613.2,JT.NO.1 → JT.NO.2 -> JT.NO.1 → JT.NO.30 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.15A -> JT.NO.15A → JT.NO.15B -> JT.NO.15B → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.18A -> JT.NO.18A → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.1A → JT.NO.1 -> JT.NO.2 → JT.NO.3 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.1A -> JT.NO.3 → JT.NO.4 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → JT.NO.37 -> JT.NO.37 → SWNO_33178 -> JT.NO.4 → JT.NO.5 -> JT.NO.5 → JT.NO.6 -> JT.NO.6 → JT.NO.7 -> JT.NO.7 → JT.NO.8 -> JT.NO.8 → JT.NO.9 -> JT.NO.9 → JT.NO.10 -> SWNO_220AAR63 → JT.NO.1,XLPE,3.0,Y,AL,0,AL,2000.0,2023.0,0,220 kV AAREY EHV STATION,SAMBHAJI NAGAR REC-STN,2011-05-29 00:00:00,43,33178,33KV,66.566,71.942,66.613,74.387,107.387,71.422,21.202,37.792,52.423,51.95,50.125,56.642,3.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,220AAR63,220 KV AAREY EHV STATION | 220KV AAREY REC-STN,220AAR63,SAMBHAJI NAGAR REC-STN,33178,33KV,VANDRE,0.543,2025-01-15 06:13:00+00:00,0.0,0.0,0.0,0.0,5.6132,0.3743248532289628,1.0,0.1781515000356303,0.0,0.0,42,1.8890676516950529,0.0,0.18101589381694794,0.18101589381694794,0,0,90,Good,Numerous joints / segments (s)
