SOURCE_SWITCH_ID,DESTINATION_SWITCH_ID,MEASUREDLENGTH,PATH,CABLETYPE,NUMBEROFCORES,ARMOURED,NEUTRALMATERIAL,CABLEID,CABLECONDUCTORMATERIAL,DIVISIONCODE,ZONECODE,REMARKS,SOURCE_SS_x,DESTINATION_SS_x,COMMISSIONEDDATE,NO_OF_SEGMENT,SWNO,VOLTAGE,VAR_Month_01,VAR_Month_02,VAR_Month_03,VAR_Month_04,VAR_Month_05,VAR_Month_06,VAR_Month_07,VAR_Month_08,VAR_Month_09,VAR_Month_10,VAR_Month_11,VAR_Month_12,CYCLE_Month_01,CYCLE_Month_02,CYCLE_Month_03,CYCLE_Month_04,CYCLE_Month_05,CYCLE_Month_06,CYCLE_Month_07,CYCLE_Month_08,CYCLE_Month_09,CYCLE_Month_10,CYCLE_Month_11,CYCLE_Month_12,Num_Faults,SWITCH_NO,SOURCE_SS_y,FAULT_FROM_SWITCH,DESTINATION_SS_y,FAULT_TO_SWITCH,FAULT_VOLTAGE,FAULT_DIVISION,FAULT_TIME_DIFFERENCE_HOURS_AVG,FAULT_LATEST_OUTAGE_TIME
T33CHMBOG02,33210,2908.209,JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.17A -> JT.NO.17A → JT.NO.17B -> JT.NO.17B → JT.NO.17C -> JT.NO.17C → JT.NO.17D -> JT.NO.17D → JT.NO.17E -> JT.NO.17E → JT.NO.17F -> JT.NO.17F → JT.NO.17G -> JT.NO.17G → JT.NO.17H -> JT.NO.17H → JT.NO.17J -> JT.NO.17J → JT.NO.17K -> JT.NO.17K → JT.NO.17M -> JT.NO.17M → JT.NO.17N -> JT.NO.17N → JT.NO.17P -> JT.NO.17P → JT.NO.18 -> JT.NO.18 → JT.NO.18A -> JT.NO.18A → JT.NO.18B -> JT.NO.18B → JT.NO.18C -> JT.NO.18C → JT.NO.18D -> JT.NO.18D → JT.NO.18E -> JT.NO.18E → JT.NO.33210 -> SWNO_T33CHMBOG02 → JT.NO.16,PILC,3.0,Y,AL,HT22KV0000026235,AL,7000.0,7071,,TATA'S CHEMBUR REC-STN,MAHUL SRA REC-STN,2024-03-16 00:00:00+00:00,22,33210,22KV,31.130,27.437,33.653,33.615,41.386,35.031,9.593,14.791,22.106,23.596,22.177,24.316,2.000,3.000,1.000,0.000,1.000,2.000,1.000,1.000,1.000,1.000,1.000,1.000,2,T22CHE01,TATA S CHEMBUR REC-STN,T22CHE01,MAHUL SRA REC-STN,33210,22KV,CHEMBUR,0.817,2023-05-24 15:12:00
T33CHMBOG04,33053,4503.042,JT.NO.01 → JT.NO.02 -> JT.NO.01A -> JT.NO.01A → JT.NO.01 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.03A -> JT.NO.03A → JT.NO.04 -> JT.NO.04 → JT.NO.04A -> JT.NO.04A → JT.NO.04B -> JT.NO.04B → JT.NO.05 -> JT.NO.05 → JT.NO.05A -> JT.NO.05A → JT.NO.05B -> JT.NO.05B → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.07B -> JT.NO.07A → JT.NO.08 -> JT.NO.07B → JT.NO.07A -> JT.NO.08 → JT.NO.08A -> JT.NO.08A → JT.NO.09 -> JT.NO.09 → JT.NO.09A -> JT.NO.09A → JT.NO.09B -> JT.NO.09B → JT.NO.09C -> JT.NO.09C → JT.NO.09D -> JT.NO.09D → JT.NO.09E -> JT.NO.09E → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.12A -> JT.NO.12A → JT.NO.12B -> JT.NO.12B → JT.NO.13 -> JT.NO.13 → JT.NO.13A -> JT.NO.13A → JT.NO.13B -> JT.NO.13B → JT.NO.14 -> JT.NO.14 → JT.NO.14D -> JT.NO.14A → JT.NO.14B -> JT.NO.14B → JT.NO.15 -> JT.NO.14C → JT.NO.14A -> JT.NO.14D → JT.NO.14C -> JT.NO.15 → JT.NO.15A -> JT.NO.15A → JT.NO.15B -> JT.NO.15B → JT.NO.15C -> JT.NO.15C,PILC,3.0,Y,AL,HT22KV6908561M7O,AL,7000.0,7071,,TATA'S CHEMBUR REC-STN,TILAK NAGAR REC-STN,2024-05-11 00:00:00+00:00,41,33053,22KV,35.194,33.436,35.573,42.246,64.705,43.513,8.712,14.801,26.860,29.614,27.093,29.528,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,11,T22CHE07 | 33053,TATA S CHEMBUR REC-STN | ANIK REC-STN | TATA`S CHEMBUR REC-STN,T22CHE07 | 33111,TILAK NAGAR REC-STN,33053,22KV,CHEMBUR,1.771,2023-04-22 04:09:00
T33CHMBOG04,33085,3532.923,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 -> SWNO_T22CHE08 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561PTB,AL,7000.0,7071,,TATA'S CHEMBUR REC-STN,SIDHARTH NAGAR RECEIVING STATION,2024-03-17 00:00:00+00:00,20,33085,22KV,64.452,57.065,62.243,65.171,72.297,66.232,19.045,27.820,48.376,49.881,44.754,37.482,2.000,1.000,1.000,1.000,0.000,2.000,2.000,1.000,1.000,0.000,0.000,0.000,2,T22CHE03,TATA S CHEMBUR REC-STN | TATA`S CHEMBUR REC-STN,T22CHE03,SIDDHARTH NGR. REC-STN,33085,22KV,CHEMBUR,0.050,2018-03-12 15:14:00
T33CHMBOG06,33209,2927.806,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.7A -> JT.NO.08 → JT.NO.8A -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.01 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.10 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → SWNO_33209 -> JT.NO.8A → JT.NO.8B -> JT.NO.8B → JT.NO.09 -> SWNO_T33CHMBOG06 → JT.NO.11,XLPE,3.0,Y,AL,HT22KV6908545782,AL,7000.0,7071,,TATA'S CHEMBUR REC-STN,MAHUL SRA REC-STN,2024-05-11 00:00:00+00:00,20,33209,22KV,30.824,25.636,30.624,30.276,37.956,32.792,7.727,17.856,19.112,21.919,22.505,25.092,0.000,0.000,0.000,0.000,0.000,0.000,2.000,2.000,0.000,0.000,1.000,0.000,4,T22CHE05,TATA S CHEMBUR REC-STN,T22CHE05,MAHUL SRA REC-STN,33209,22KV,CHEMBUR,0.105,2023-12-28 15:57:00
T33DHA05,33021,4535.059,JT.NO.01A → JT.NO.1 -> JT.NO.02 → JT.NO.01 -> JT.NO.02 → JT.NO.02A -> JT.NO.02A → JT.NO.02B -> JT.NO.03 → JT.NO.01 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.04A -> JT.NO.05 → JT.NO.06 -> JT.NO.05A → JT.NO.05 -> JT.NO.06 → JT.NO.06A -> JT.NO.06A → JT.NO.06B -> JT.NO.06B → JT.NO.07 -> JT.NO.07 → JT.NO.07A -> JT.NO.07A → JT.NO.07B -> JT.NO.07B → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.14A -> JT.NO.14A → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.18A -> JT.NO.18A → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.23A -> JT.NO.23A → SWNO_33021 -> SWNO_T33DHA05 → JT.NO.01A,XLPE,3.0,Y,AL,HT33KV6908561KYC,AL,1000.0,1013,,TATA'S DHARAVI REC-STN,KALANAGAR REC-STN,2021-04-17 00:00:00+00:00,33,33021,33KV,47.971,50.821,50.485,63.587,65.551,56.234,18.128,28.341,41.031,50.746,40.134,47.255,2.000,1.000,4.000,1.000,1.000,2.000,1.000,0.000,1.000,1.000,0.000,4.000,3,T33DHA05,TATA S DHARAVI REC-STN | TATAS DHARAVI REC-STN,T33DHA05,KALANAGAR REC-STN,33021,33KV,VANDRE,0.082,2020-10-30 03:00:29
T33DHA38,33026,42.800,JT.NO.01H → SWNO_33026,XLPE,3.0,Y,AL,HT33KV6908546629,AL,1000.0,1011,DISCONNECTED,TATA's DHARAVI REC-STN,24TH ROAD REC-STN,,1,33026,33KV,97.235,102.744,104.338,116.331,119.542,110.179,39.234,57.997,96.041,104.707,93.186,92.798,0.000,2.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,15,T33DHAH18 | T33DHAH18(24TH RD 20 MVA) | 33026,TATA S DHARAVI REC-STN | TATA DHARAVI | TATA`S DHARAVI REC-STN,T33DHAH18 | T33DHA18,24TH ROAD REC-STN,33026,33KV,VANDRE,0.650,2023-07-06 02:39:00
T33DHAH06,33130,6920.309,JT.NO.01 → JT.NO.01A -> JT.NO.01A → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.06A -> JT.NO.06A → JT.NO.07 -> JT.NO.07 → JT.NO.07A -> JT.NO.07A → JT.NO.07B -> JT.NO.07B → JT.NO.07C -> JT.NO.07C → JT.NO.7D -> JT.NO.07D → JT.NO.07E -> JT.NO.07E → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.13A -> JT.NO.13A → JT.NO.13A -> JT.NO.13A → JT.NO.13B -> JT.NO.13B → JT.NO.14 -> JT.NO.14 → JT.NO.14A -> JT.NO.14A → JT.NO.14B -> JT.NO.14B → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.18A -> JT.NO.18A → JT.NO.18B -> JT.NO.18B → JT.NO.19A -> JT.NO.19A → JT.NO.19B -> JT.NO.19A → JT.NO.20 -> JT.NO.20 → JT.NO.20A -> JT.NO.20A → JT.NO.20B -> JT.NO.20B → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.27A -> JT.NO.27A → JT.NO.27A -> JT.NO.27A → JT.NO.27B -> JT.NO.27B → JT.NO.27C -> JT.NO.27C → JT.NO.27D -> JT.NO.27D → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → JT.NO.30A -> JT.NO.30A → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → JT.NO.37 -> JT.NO.37 → JT.NO.37A -> JT.NO.37A → JT.NO.38 -> JT.NO.38 → JT.NO.39 -> JT.NO.39 → JT.NO.40 -> JT.NO.40 → JT.NO.40A -> JT.NO.40A → JT.NO.41 -> JT.NO.41 → JT.NO.42 -> JT.NO.42 → JT.NO.42A -> JT.NO.42A → JT.NO.45 -> JT.NO.45 → SWNO_33130 -> SWNO_T33DHAH06 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561Q1Q,AL,1000.0,1013,,TATA'S DHARAVI REC-STN,SANTACRUZ REC-STN,2020-04-16 00:00:00+00:00,71,33130,22KV,73.519,59.553,72.000,73.622,92.938,71.860,15.991,30.702,50.568,52.498,46.293,54.969,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14,T33DHAH06,TATA S DHARAVI REC-STN,T33DHAH06,SANTACRUZ REC-STN,33130,33KV,VANDRE,1.756,2023-05-21 20:56:00
T33DHAH08,33119,4833.800,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15B -> JT.NO.15 → JT.NO.16 -> JT.NO.15A → JT.NO.15 -> JT.NO.15B → JT.NO.15A -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.21A -> JT.NO.21A → JT.NO.21B -> JT.NO.21B → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → SWNO_33119 -> SWNO_T33DHA08 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561OB2,AL,7000.0,7073,,TATA'S DHARAVI REC-STN,CHUNABHATTI REC-STN,,35,33119,33KV,72.357,73.159,64.442,76.764,122.029,81.270,24.267,41.825,68.865,64.015,64.722,59.529,1.000,0.000,0.000,1.000,2.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,4,T33DHAH08,TATA S DHARAVI REC-STN,T33DHAH08,CHUNABHATTI REC-STN,33119,33KV,CHEMBUR,0.454,2022-02-20 14:46:00
T33DHAH08OG05,33026,318.640,SWNO_T33H08OG5 → JT.NO.19,PILC,3.0,Y,AL,,AL,,,DISCONNECTED,TATA's DHARAVI REC-STN,24TH ROAD REC-STN,2017-01-02 00:00:00+00:00,1,33026,33KV,97.235,102.744,104.338,116.331,119.542,110.179,39.234,57.997,96.041,104.707,93.186,92.798,0.000,2.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,15,T33DHAH18 | T33DHAH18(24TH RD 20 MVA) | 33026,TATA S DHARAVI REC-STN | TATA DHARAVI | TATA`S DHARAVI REC-STN,T33DHAH18 | T33DHA18,24TH ROAD REC-STN,33026,33KV,VANDRE,0.650,2023-07-06 02:39:00
T33DHAH18,33026,6151.769,JT.NO.01 → JT.NO.01A -> JT.NO.01A → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.06A -> JT.NO.06A → JT.NO.06B -> JT.NO.06B → JT.NO.07 -> JT.NO.07 → JT.NO.07A -> JT.NO.07A → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.10C → JT.NO.20 -> JT.NO.10D → JT.NO.10C -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.13A -> JT.NO.13A → JT.NO.13B -> JT.NO.13B → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.17A -> JT.NO.17A → JT.NO.19B -> JT.NO.19A → JT.NO.10D -> JT.NO.19B → JT.NO.19A -> JT.NO.1B → JT.NO.01 -> JT.NO.20 → JT.NO.20A -> JT.NO.20A → JT.NO.21A -> JT.NO.21 → JT.NO.22 -> JT.NO.21A → JT.NO.21 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.26A -> JT.NO.26A → JT.NO.26B -> JT.NO.26B → JT.NO.27 -> JT.NO.27 → JT.NO.27A -> JT.NO.27A → JT.NO.27B -> JT.NO.27B → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.29A -> JT.NO.29A → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.36 → JT.NO.37 -> JT.NO.37 → JT.NO.38 -> JT.NO.38 → JT.NO.39 -> JT.NO.39 → JT.NO.40 -> JT.NO.40 → JT.NO.41 -> JT.NO.41 → JT.NO.42 -> JT.NO.42 → SWNO_33026 -> SWNO_T33DHAH18 → JT.NO.1B,XLPE,3.0,Y,AL,HT33KV6908561Q39,AL,1000.0,1013,,TATA'S DHARAVI REC-STN,24TH ROAD REC-STN,2017-01-02 00:00:00+00:00,63,33026,33KV,97.235,102.744,104.338,116.331,119.542,110.179,39.234,57.997,96.041,104.707,93.186,92.798,0.000,2.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,15,T33DHAH18 | T33DHAH18(24TH RD 20 MVA) | 33026,TATA S DHARAVI REC-STN | TATA DHARAVI | TATA`S DHARAVI REC-STN,T33DHAH18 | T33DHA18,24TH ROAD REC-STN,33026,33KV,VANDRE,0.650,2023-07-06 02:39:00
T33DHAH22,33118,4844.500,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16A -> JT.NO.16 → JT.NO.17 -> JT.NO.16A → JT.NO.16 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.19A -> JT.NO.19A → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 → SWNO_33118 -> SWNO_T33DHAH22 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561OIN,AL,7000.0,7073,,TATA'S DHARAVI REC-STN,CHUNABHATTI REC-STN,,31,33118,33KV,65.919,68.725,64.303,72.471,81.809,70.883,26.429,43.148,59.065,56.110,53.277,54.330,0.000,0.000,0.000,0.000,1.000,0.000,2.000,0.000,0.000,0.000,1.000,1.000,3,T33DHAH22,TATA S DHARAVI REC-STN | 33KV TATA DHARAVI R/S,T33DHAH22,CHUNABHATTI REC-STN,33118,33KV,CHEMBUR,0.494,2023-12-07 10:19:00
T33DHAOG11H20,33128,6701.047,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.05A -> JT.NO.05A → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.9A -> JT.NO.09A → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.13A -> JT.NO.13A → JT.NO.13B -> JT.NO.13B → JT.NO.13C -> JT.NO.13C → JT.NO.13D -> JT.NO.13D → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.16A -> JT.NO.16A → JT.NO.16B -> JT.NO.16B → JT.NO.17A -> JT.NO.17 → JT.NO.18 -> JT.NO.17A → JT.NO.17 -> JT.NO.18 → JT.NO.18A -> JT.NO.18A → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.26A -> JT.NO.26A → JT.NO.26B -> JT.NO.26A → JT.NO.27 -> JT.NO.26B → JT.NO.26C -> JT.NO.27 → JT.NO.27A -> JT.NO.27A → JT.NO.27B -> JT.NO.27B → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → JT.NO.36 -> JT.NO.37 → JT.NO.38 -> JT.NO.38 → JT.NO.39 -> JT.NO.39 → JT.NO.39A -> JT.NO.39A → JT.NO.39C -> JT.NO.39B → JT.NO.40 -> JT.NO.39C → JT.NO.39B -> JT.NO.40 → JT.NO.40A -> JT.NO.41 → JT.NO.42 -> JT.NO.42 → JT.NO.42A -> JT.NO.42A → JT.NO.43 -> JT.NO.43 → SWNO_33128 -> SWNO_T33H20OG11 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561O9R,AL,1000.0,1013,,TATA'S DHARAVI REC-STN,KALANAGAR REC-STN,2012-07-19 00:00:00+00:00,63,33128,33KV,70.245,63.763,59.440,65.885,80.252,69.374,22.962,35.688,54.852,55.300,52.225,54.764,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12,T33DHAOG11H20 | T33DHAOG11H2 | T33H20OG11 | T33DHAOG7H05 | T33DHAOG11 | 33128,TATA S DHARAVI REC-STN | TATA`S DHARAVI REC-STN,T33DHAOG11H20 | T33H20OG11 | T33DHAOG711H20,SANTACRUZ REC-STN,33128,33KV,VANDRE,56.279,2023-10-13 18:39:00
T33DHAOG5H08,33248,4571.100,JT.NO.1 → JT.NO.2 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.21B -> JT.NO.2 → JT.NO.3 -> JT.NO.21 → JT.NO.22 -> JT.NO.21A → JT.NO.21 -> JT.NO.21B → JT.NO.21A -> JT.NO.22 → JT.NO.22A -> JT.NO.22A → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.24A -> JT.NO.24A → JT.NO.24B -> JT.NO.24B → JT.NO.25 -> JT.NO.25 → JT.NO.25A -> JT.NO.25A → JT.NO.26 -> JT.NO.26 → SWNO_33248 -> JT.NO.3 → JT.NO.4 -> JT.NO.4 → JT.NO.5 -> JT.NO.5 → JT.NO.6 -> JT.NO.6 → JT.NO.7 -> JT.NO.7 → JT.NO.8A -> JT.NO.8A → JT.NO.8B -> JT.NO.8B → JT.NO.9 -> JT.NO.9 → JT.NO.9A -> JT.NO.9A → JT.NO.9B -> JT.NO.9B → JT.NO.10 -> MAKERS REC-STN 33248 TO P.T.(20 MVA NO.2) -> SWNO_T33DHAH08OG05 → JT.NO.1,XLPE,3.0,Y,AL,HT33KV6908561Q39,AL,1000.0,1013,,TATA'S DHARAVI REC-STN,MAKERS REC-STN,2018-10-06 00:00:00+00:00,36,33248,33KV,30.604,27.796,26.556,33.282,33.882,21.294,18.182,16.421,24.519,22.765,22.258,26.588,1.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,3,T33DHAOG5H08,TATA S DHARAVI REC-STN,T33DHAOG5H08,MAKERS REC-STN,33248,33KV,VANDRE,1.729,2023-06-12 16:03:00
